"screen_name","text","stripped_text1"
"Visit__World","Qantas Frequent Flyer Introduces A Green Tier For Environmentally Conscious Travelers (Who Pay Up) https://t.co/6FRDpDTGjD #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Qantas Frequent Flyer Introduces A Green Tier For Environmentally Conscious Travelers (Who Pay Up)  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Hilton Honors Further Extends Free Nights Certificates https://t.co/VuyF0QkOMb #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Hilton Honors Further Extends Free Nights Certificates  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Accor Australia &amp; New Zealand 30% Off + Double Points December 1 – February 28, 2022 https://t.co/GVbS0zSivX #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Accor Australia &amp; New Zealand 30% Off + Double Points December 1 – February 28, 2022  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Airfare of the Day [Premium Economy] SINGAPORE AIRLINES Singapore to New York from $1,228 https://t.co/929RLidmU9 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Airfare of the Day [Premium Economy] SINGAPORE AIRLINES Singapore to New York from $1,228  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Wyndham Rewards $25 Gift Card Per Two Night Stay Through January 18, 2022 https://t.co/BWTdYiqW8f #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Wyndham Rewards $25 Gift Card Per Two Night Stay Through January 18, 2022  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Repricing American Airlines Flights Is So Fun! https://t.co/P6dxcqpsLZ #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Repricing American Airlines Flights Is So Fun!  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","EU Proposes Member States 9 Month Expiry Date For Vaccine Passports To Enter Bloc https://t.co/45UZnK7jYF #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","EU Proposes Member States 9 Month Expiry Date For Vaccine Passports To Enter Bloc  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Don’t Click Those Links On Text Messages https://t.co/jE4vaAOV36 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Don’t Click Those Links On Text Messages  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Virgin Atlantic Flying Club Status Match Promotion https://t.co/pDIcBFdoBz #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Virgin Atlantic Flying Club Status Match Promotion  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Choice Privileges Promo: Double Points On Stays https://t.co/5LEhP404RK #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Choice Privileges Promo: Double Points On Stays  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Air Canada Further Pauses Aeroplan Miles Expiry Through September 30, 2022 https://t.co/fiRsvtZm90 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Air Canada Further Pauses Aeroplan Miles Expiry Through September 30, 2022  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Review: Emirates’ Disappointing 777 Business Class https://t.co/BP57lcr1ME #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Review: Emirates’ Disappointing 777 Business Class  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Best Western Rewards Buy Points 75% Bonus Until November 28, 2021 https://t.co/cjuqcSARNM #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Best Western Rewards Buy Points 75% Bonus Until November 28, 2021  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Thailand Bans Travelers From Eight Southern African Countries Over New Covid Variant, New Quarantine Rules In Place https://t.co/an6S1NTVxL #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Thailand Bans Travelers From Eight Southern African Countries Over New Covid Variant, New Quarantine Rules In Place  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Singapore Vaccinated Travel Lane Extends To Include Cambodia, Thailand, Maldives, Sri Lanka, Fiji &amp; Turkey https://t.co/jIHJcfK0HZ #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Singapore Vaccinated Travel Lane Extends To Include Cambodia, Thailand, Maldives, Sri Lanka, Fiji &amp; Turkey  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Airfare of the Day [Saga Class] ICELANDAIR Chicago to London from $782 https://t.co/IwJSwMiC7j #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Airfare of the Day [Saga Class] ICELANDAIR Chicago to London from $782  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","More Than 10% Test Positive On Two KLM Flights From South Africa https://t.co/hd9qMWXduc #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","More Than 10% Test Positive On Two KLM Flights From South Africa  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","IHG Hotels Up To 25% Off Cyber Sale For Stays Through September 4, 2022 (Book By December 3) https://t.co/KPvjH0NhgD #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","IHG Hotels Up To 25% Off Cyber Sale For Stays Through September 4, 2022 (Book By December 3)  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Accor ALL North America 40% Off Sale + Triple Points Through March 31, 2022 (Book By November 29) https://t.co/1wsOLKk2pm #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Accor ALL North America 40% Off Sale + Triple Points Through March 31, 2022 (Book By November 29)  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","New Zealand Set To Welcome International Visitors With 7-Night Quarantine From April 30, 2022 https://t.co/JELW9Mrij1 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","New Zealand Set To Welcome International Visitors With 7-Night Quarantine From April 30, 2022  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Malaysia Airlines Extends Enrich Elite Status &amp; Miles For Another Year, Tier Status Now Valid Through March 2023 https://t.co/hlYF2ISDdj #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Malaysia Airlines Extends Enrich Elite Status &amp; Miles For Another Year, Tier Status Now Valid Through March 2023  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","American Airlines Buy Miles 45% Off Through November 29, 2021 https://t.co/isOa1eq3hS #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","American Airlines Buy Miles 45% Off Through November 29, 2021  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Review: Aegean Airlines Business Class Airbus A321 https://t.co/TICEdjhJnV #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Review: Aegean Airlines Business Class Airbus A321  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Finnair Adds Helsinki (HEL) To Dallas (DFW) Route https://t.co/an9Pfv5uYq #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Finnair Adds Helsinki (HEL) To Dallas (DFW) Route  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Hilton Honors Extends Free Night Awards Again! https://t.co/kGaIJEiIO8 #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Hilton Honors Extends Free Night Awards Again!  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","7 Reasons To Get The Citi Premier Card https://t.co/g5X3HK3MAa #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","7 Reasons To Get The Citi Premier Card  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","REMINDER: Fairmont Black Friday Gift Card 20% Bonus 2 PM – 5 PM EST November 26, 2021 https://t.co/pUXGnGQlD0 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","REMINDER: Fairmont Black Friday Gift Card 20% Bonus 2 PM – 5 PM EST November 26, 2021  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","United MileagePlus Selling Miles For 50% Off https://t.co/2GZrSmsdqP #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","United MileagePlus Selling Miles For 50% Off  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Cool: Hi Fly Airbus A340 Flies To Antarctica https://t.co/POucCCWqoN #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Cool: Hi Fly Airbus A340 Flies To Antarctica  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Radisson Hotels Up To 30% Off Cyber Sale For Weekend Stays Through December 31, 2022 https://t.co/DVvdp9stW3 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Radisson Hotels Up To 30% Off Cyber Sale For Weekend Stays Through December 31, 2022  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","FAA Fines Passengers Up To $40,823 For Alcohol Related Unruly Behavior https://t.co/D8ruGSJJJh #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","FAA Fines Passengers Up To $40,823 For Alcohol Related Unruly Behavior  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","United Gateway Card: No Annual Fee &amp; 20K Miles https://t.co/DJGCjW0j7U #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","United Gateway Card: No Annual Fee &amp; 20K Miles  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Emirates Extends Skywards Tiers &amp; Miles Validity https://t.co/0TkluedYat #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Emirates Extends Skywards Tiers &amp; Miles Validity  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","GHA Discovery Discovery Dollars &amp; Local Experience Award Conversion https://t.co/bnRcKNRqgF #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","GHA Discovery Discovery Dollars &amp; Local Experience Award Conversion  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Buy Avianca LifeMiles With 170% Bonus (1.22 Cents Each) https://t.co/2MkMw2Qx58 #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Buy Avianca LifeMiles With 170% Bonus (1.22 Cents Each)  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Choice Privileges Double Points November 29 – December 31, 2021 https://t.co/0nRYleqn8w #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Choice Privileges Double Points November 29 – December 31, 2021  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","New  Kimpton Secret Password Is Out, Good Through February 28, 2022 https://t.co/gVbqEN7kT3 #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","New  Kimpton Secret Password Is Out, Good Through February 28, 2022  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","Four Seasons Fort Lauderdale Opening March 2022 https://t.co/xJd4rw7j83 #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Four Seasons Fort Lauderdale Opening March 2022  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Easy Way To Maximize Rakuten New Member Bonus https://t.co/lznannlNZB #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Easy Way To Maximize Rakuten New Member Bonus  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Delta Double SkyMiles For Gift Card Purchases November 22 – 29, 201 https://t.co/bdIa2whLls #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions","Delta Double SkyMiles For Gift Card Purchases November 22 – 29, 201  #Globetrotter #Travel #Photography #Vacation #Hotel #Resort #TravelDeals #TravelTips #Trip #Journey #CityBreak #Excursions"
"Visit__World","United Quest Card Review: Amazing Perks &amp; 80K Miles https://t.co/XS0rSIhiKm #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","United Quest Card Review: Amazing Perks &amp; 80K Miles  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"Visit__World","Radisson Rewards Selling Points With 100% Bonus https://t.co/8zAh8xBKrg #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide","Radisson Rewards Selling Points With 100% Bonus  #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide"
"termaltrinchera","Centro Termal Las Trincheras su centro de salud y descanso donde la paz y tranquilidad se vive en un solo lugar...

Más en: https://t.co/tCUSrHRG43

#termaltrincheras #hotel #spa #restaurant #booking #carabobo #venezuela #caracas #maracay #barquisimeto #guacara #miranda #22Nov https://t.co/VuFrXhdhMO","Centro Termal Las Trincheras su centro de salud y descanso donde la paz y tranquilidad se vive en un solo lugar...

Más en: 

#termaltrincheras #hotel #spa #restaurant #booking #carabobo #venezuela #caracas #maracay #barquisimeto #guacara #miranda #22Nov "
"termaltrinchera","Comience la mañana de Domingo cargando energías y revitalizando su cuerpo en las Aguas Termales de Trincheras...

Más en: https://t.co/LYM6gM9iJ1

#termaltrincheras #hotel #spa #restaurant #booking #carabobo #venezuela #caracas #maracay #barquisimeto #miranda #28Nov #photography https://t.co/JOjRKzwazE","Comience la mañana de Domingo cargando energías y revitalizando su cuerpo en las Aguas Termales de Trincheras...

Más en: 

#termaltrincheras #hotel #spa #restaurant #booking #carabobo #venezuela #caracas #maracay #barquisimeto #miranda #28Nov #photography "
"termaltrinchera","Centro Termal las Trincheras.

Más en: https://t.co/G9YiewbcgP

#termaltrincheras #hotel #spa #restaurant #hotsprings #hotspring #staycation #booking #carabobo #venezuela #caracas #maracay #barquisimeto #guacara #guarico #miranda #26Nov #travelgram #photography #travelgood https://t.co/zQ0zLMn7Fr","Centro Termal las Trincheras.

Más en: 

#termaltrincheras #hotel #spa #restaurant #hotsprings #hotspring #staycation #booking #carabobo #venezuela #caracas #maracay #barquisimeto #guacara #guarico #miranda #26Nov #travelgram #photography #travelgood "
